address,latitude,longitude
417 EUNOS RD 5,1.3181764,103.8969016
58 DAKOTA CRES,1.30745145,103.8896568
16 HOUGANG AVE 3,1.3510716,103.8903259
15 HOUGANG AVE 3,1.3627154,103.8917889
2 HOUGANG AVE 3,1.363147,103.8931895
1 HOUGANG AVE 3,1.3641359,103.8929408
21 HOUGANG AVE 3,1.3642427,103.8914902
20 HOUGANG AVE 3,1.3638447,103.8908337
24 HOUGANG AVE 3,1.36560555,103.8920537
17 HOUGANG AVE 3,1.3507798,103.8898443
115 HOUGANG AVE 1,1.3527685,103.8878668
124 HOUGANG AVE 1,1.3529378,103.8866838
125 HOUGANG AVE 1,1.3524156,103.886382
309 HOUGANG AVE 5,1.36618,103.8950873
110 HOUGANG AVE 1,1.3548409,103.8896495
114 HOUGANG AVE 1,1.35318235,103.8890227
318 HOUGANG AVE 5,1.3656783,103.8962196
113 HOUGANG AVE 1,1.3534827,103.8885144
320 HOUGANG AVE 5,1.36652315,103.8983443
302 HOUGANG AVE 5,1.3685082,103.894689
304 HOUGANG AVE 5,1.3677935,103.8949602
109 HOUGANG AVE 1,1.3553878,103.8894502
303 HOUGANG AVE 5,1.3680848,103.8947947
308 HOUGANG AVE 5,1.3669035,103.8957296
319 HOUGANG AVE 5,1.3655985,103.8970431
327 HOUGANG AVE 5,1.36841945,103.8959156
237 HOUGANG ST 21,1.3565882,103.8888075
128 LOR AH SOO,1.35170795,103.8863484
132 LOR AH SOO,1.3508791,103.8865034
231 HOUGANG ST 21,1.3583003,103.8879519
138 LOR AH SOO,1.35168925,103.8844621
140 LOR AH SOO,1.35249535,103.8837452
234 HOUGANG AVE 1,1.35816305,103.8886749
310 HOUGANG AVE 5,1.36637995,103.8961696
154 HOUGANG ST 11,1.352242,103.8804438
142 LOR AH SOO,1.3527934,103.8825911
239 HOUGANG ST 22,1.3560505,103.8905626
248 HOUGANG AVE 3,1.3597631,103.8933254
244 HOUGANG ST 22,1.3581434,103.8918164
141 LOR AH SOO,1.3531046,103.8839138
133 LOR AH SOO,1.3507296,103.8875662
135 LOR AH SOO,1.3501088,103.886671
251 HOUGANG AVE 3,1.3600592,103.8915359
339 HOUGANG AVE 7,1.3701035,103.8985803
137 LOR AH SOO,1.3493386,103.886793
341 HOUGANG AVE 7,1.3704863,103.8986561
252 HOUGANG AVE 3,1.3602798,103.8927485
410 HOUGANG AVE 10,1.3740145,103.8946393
352 HOUGANG AVE 7,1.3720978,103.8990993
3 TEBAN GDNS RD,1.3216411,103.7450992
5 TEBAN GDNS RD,1.3207037,103.7442582
33 TEBAN GDNS RD,1.320352,103.7417238
408 PANDAN GDNS,1.31815355,103.7489696
10 TEBAN GDNS RD,1.3221208,103.7428778
21 TEBAN GDNS RD,1.3236607,103.7391894
40 TEBAN GDNS RD,1.3213753,103.7419953
405 PANDAN GDNS,1.3192074,103.7496705
406 PANDAN GDNS,1.31879695,103.7492547
404 PANDAN GDNS,1.3198001,103.7492963
403 PANDAN GDNS,1.3202962,103.7494403
109 JURONG EAST ST 13,1.33834225,103.7359411
240 JURONG EAST ST 21,1.34104275,103.7416366
103 JURONG EAST ST 13,1.3366757,103.7380761
251 JURONG EAST ST 24,1.3430193,103.739377
232 JURONG EAST ST 21,1.3399244,103.7407167
242 JURONG EAST ST 24,1.343129,103.7389957
233 JURONG EAST ST 21,1.340372,103.7409921
208 JURONG EAST ST 21,1.3384125,103.7426558
110 JURONG EAST ST 13,1.33891955,103.7368903
258 JURONG EAST ST 24,1.3437483,103.7392624
209 JURONG EAST ST 21,1.337953,103.7396883
329 JURONG EAST AVE 1,1.3501471,103.7298889
247 JURONG EAST ST 24,1.3420966,103.7390081
306 JURONG EAST ST 32,1.34590695,103.7356135
243 JURONG EAST ST 24,1.343129,103.7389957
257 JURONG EAST ST 24,1.34429585,103.7394065
210 JURONG EAST ST 21,1.3388443,103.7386223
214 JURONG EAST ST 21,1.33911325,103.73934
302 JURONG EAST ST 32,1.3480196,103.7320782
101 JURONG EAST ST 13,1.3369092,103.7391974
211 JURONG EAST ST 21,1.33845395,103.740423
244 JURONG EAST ST 24,1.343129,103.7389957
264 JURONG EAST ST 24,1.3438561,103.7417138
335 JURONG EAST AVE 1,1.35024475,103.7321402
227 JURONG EAST ST 21,1.3418045,103.7361102
324 JURONG EAST ST 31,1.3487992,103.7300071
307 JURONG EAST ST 32,1.34661835,103.7351751
316 JURONG EAST ST 32,1.3460757,103.732074
319 JURONG EAST ST 31,1.34801575,103.7307019
218 JURONG EAST ST 21,1.34030815,103.7379446
308 JURONG EAST ST 32,1.34708625,103.7349292
337 JURONG EAST AVE 1,1.34990615,103.7317351
323 JURONG EAST ST 31,1.3483847,103.7289654
327 JURONG EAST ST 31,1.34911275,103.7289757
331 JURONG EAST AVE 1,1.3509359,103.730141
322 JURONG EAST ST 31,1.34802935,103.7291509
111 HO CHING RD,1.33388255,103.7233162
114 HO CHING RD,1.33378855,103.7241063
120 HO CHING RD,1.3353752,103.7241435
119 HO CHING RD,1.3350326,103.724379
10 YUNG KUANG RD,1.331431,103.7220222
8 YUNG KUANG RD,1.3308199,103.722387
213 BOON LAY PL,1.34943505,103.712834
169 BOON LAY DR,1.34751435,103.7072202
172 BOON LAY DR,1.34642515,103.7077751
170 BOON LAY DR,1.3472711,103.7072192
215 BOON LAY PL,1.34868825,103.7123903
212 BOON LAY PL,1.3491349,103.7130618
168 BOON LAY DR,1.346943,103.7063841
167 BOON LAY DR,1.3466935,103.7063819
214 BOON LAY PL,1.34899935,103.7121738
220 BOON LAY AVE,1.3489293,103.711384
219 BOON LAY AVE,1.3494083,103.7108204
217 BOON LAY AVE,1.34970015,103.710778
186 BOON LAY AVE,1.34571175,103.7117541
185 BOON LAY AVE,1.3465804,103.7111822
198 BOON LAY DR,1.3444039,103.714373
205 BOON LAY DR,1.34484425,103.7157767
203 BOON LAY DR,1.34412095,103.7156721
208 BOON LAY PL,1.3472528,103.7139142
209 BOON LAY PL,1.34649795,103.7153865
211 BOON LAY PL,1.34835695,103.7136022
145 HU CHING RD,1.329068,103.7233329
210 BOON LAY PL,1.3476407,103.7129647
187 BOON LAY AVE,1.34517205,103.7107016
534 JURONG WEST ST 52,1.34898335,103.7171384
527 JURONG WEST ST 52,1.347792,103.7160962
517 JURONG WEST ST 52,1.34561215,103.7194964
535 JURONG WEST ST 52,1.34947165,103.7171591
536 JURONG WEST ST 52,1.34976665,103.7165098
539 JURONG WEST AVE 1,1.3508928,103.716427
416 JURONG WEST ST 42,1.3524812,103.7258054
448 JURONG WEST ST 42,1.3525338,103.7190898
547 JURONG WEST ST 42,1.35281275,103.7146311
485 JURONG WEST AVE 1,1.34832605,103.7272718
402 JURONG WEST ST 42,1.35339325,103.7224738
511 JURONG WEST ST 52,1.3467776,103.7208055
447 JURONG WEST ST 42,1.35239875,103.7201882
543 JURONG WEST ST 42,1.3519543,103.7161631
442 JURONG WEST AVE 1,1.35162225,103.7198094
554 JURONG WEST ST 42,1.35323645,103.7179584
458 JURONG WEST ST 41,1.35021095,103.7200502
515 JURONG WEST ST 52,1.34616655,103.7205264
477 JURONG WEST ST 41,1.3476873,103.7251189
457 JURONG WEST ST 41,1.3507044,103.720963
490 JURONG WEST AVE 1,1.34958635,103.7272692
520 JURONG WEST ST 52,1.34596665,103.717493
489 JURONG WEST AVE 1,1.3491504,103.7272611
487 JURONG WEST AVE 1,1.3487499,103.7272681
516 JURONG WEST ST 52,1.3456098,103.7209177
476 JURONG WEST ST 41,1.34768995,103.7242219
469 JURONG WEST ST 41,1.3486203,103.7209846
558 JURONG WEST ST 42,1.35409055,103.717264
407 JURONG WEST ST 42,1.354761,103.7215288
444 JURONG WEST AVE 1,1.3518477,103.7190528
452 JURONG WEST ST 42,1.35147335,103.7189499
436 JURONG WEST AVE 1,1.35197585,103.7232471
559 JURONG WEST ST 42,1.3544465,103.7185272
415 JURONG WEST ST 42,1.35285205,103.7248892
550 JURONG WEST ST 42,1.352686,103.7164129
446 JURONG WEST ST 42,1.3523017,103.7197977
431 JURONG WEST AVE 1,1.3522041,103.7249988
450 JURONG WEST ST 42,1.3518751,103.7172327
433 JURONG WEST ST 42,1.3527787,103.7227933
545 JURONG WEST ST 42,1.3521346,103.7151025
551 JURONG WEST ST 42,1.352388,103.7169862
455 JURONG WEST ST 42,1.3511701,103.718911
463 JURONG WEST ST 41,1.3506392,103.7228977
491 JURONG WEST AVE 1,1.3494703,103.7259941
481 JURONG WEST ST 41,1.34693935,103.7256341
456 JURONG WEST ST 41,1.3506944,103.7199613
484 JURONG WEST AVE 1,1.34836165,103.726039
9 JLN BATU,1.3028516,103.8828873
28 JLN BAHAGIA,1.3258395,103.8588063
69 MOULMEIN RD,1.3189344,103.8505209
38 JLN BAHAGIA,1.3269519,103.8564644
28 BENDEMEER RD,1.3336777,103.7950663
26 BENDEMEER RD,1.3186229,103.8629983
34 WHAMPOA WEST,1.3199565,103.8644014
45 BENDEMEER RD,1.3225679,103.8663331
24 BENDEMEER RD,1.3186523,103.8623475
77 LOR LIMAU,1.3249459,103.8540172
54 GEYLANG BAHRU,1.3238618,103.8679317
53 GEYLANG BAHRU,1.3243029,103.8682133
56 GEYLANG BAHRU,1.3236515,103.8683033
84 WHAMPOA DR,1.3232006,103.8570756
101 WHAMPOA DR,1.32042995,103.8538852
83 WHAMPOA DR,1.3235881,103.8570622
75 WHAMPOA DR,1.3244152,103.8582325
98 WHAMPOA DR,1.32153335,103.8541334
68 GEYLANG BAHRU,1.322542,103.870163
11 UPP BOON KENG RD,1.3142903,103.8710448
82 WHAMPOA DR,1.32400065,103.8566302
85 WHAMPOA DR,1.322469,103.8559026
12 NTH BRIDGE RD,1.3042894,103.8628551
20 UPP BOON KENG RD,1.3137244,103.8739313
16 UPP BOON KENG RD,1.31544805,103.8716576
39 UPP BOON KENG RD,1.318728,103.8742424
2 ST. GEORGE'S RD,1.323432,103.8607194
94 GEYLANG BAHRU,1.32266075,103.8713713
95 GEYLANG BAHRU,1.3229782,103.8711486
1 BEACH RD,1.3034885,103.8645286
2 BEACH RD,1.3038619,103.8649343
801 FRENCH RD,1.307379,103.8605025
49 DORSET RD,1.3128773,103.8500142
468 NTH BRIDGE RD,1.3053977,103.8632243
101 JLN RAJAH,1.3287408,103.8507907
12 UPP BOON KENG RD,1.3142836,103.8700507
97 WHAMPOA DR,1.3212591,103.8548624
461 CRAWFORD LANE,1.3054635,103.8620908
103 AH HOOD RD,1.32793585,103.8448388
807 KING GEORGE'S AVE,1.30930995,103.8614467
65 KALLANG BAHRU,1.3202385,103.8691335
44 BENDEMEER RD,1.3217413,103.8663066
52 KENT RD,1.316121,103.8516395
46 OWEN RD,1.3151346,103.8507969
107 TOWNER RD,1.3197115,103.8599878
104 JLN RAJAH,1.327859,103.8533867
103 JLN RAJAH,1.3273709,103.8529297
23 ST. GEORGE'S RD,1.325047,103.8630565
14 KG ARANG RD,1.3001984,103.8842228
20 ST. GEORGE'S RD,1.3247379,103.8629074
14 MARINE TER,1.30329895,103.9150687
12 MARINE TER,1.30453725,103.9153767
43 MARINE CRES,1.3054655,103.9130376
13 MARINE TER,1.30406345,103.9155777
3 MARINE TER,1.30409165,103.9177241
55 MARINE TER,1.3054388,103.91398
7 MARINE TER,1.30411215,103.9172721
30 MARINE CRES,1.3042538,103.9111534
31 MARINE CRES,1.30373625,103.9114383
19 MARINE TER,1.3045459,103.9150504
4 MARINE TER,1.3056937,103.9169472
35 MARINE CRES,1.3037911,103.9128824
32 MARINE CRES,1.3062644,103.8860968
62 MARINE DR,1.3026743,103.9090363
66 MARINE DR,1.3038846,103.9097355
67 MARINE DR,1.30445745,103.9096255
72 MARINE DR,1.3042909,103.9083636
71 MARINE DR,1.3045369,103.9089437
78 MARINE DR,1.30155905,103.9084061
73 MARINE DR,1.3038079,103.9083464
93 C'WEALTH DR,1.3054005,103.8001051
89 C'WEALTH DR,1.305446,103.7993742
82 C'WEALTH CL,1.304282,103.8003988
52 TANGLIN HALT RD,1.299454,103.7989846
86 C'WEALTH CL,1.3044322,103.7993574
88 C'WEALTH CL,1.3049296,103.7991636
83 C'WEALTH CL,1.3047815,103.8004444
79 C'WEALTH DR,1.3014968,103.7951719
65 C'WEALTH DR,1.2996178,103.7967396
113 C'WEALTH CRES,1.3068491,103.7979945
25 TANGLIN HALT RD,1.2979027,103.79969
63 C'WEALTH DR,1.2988415,103.797093
77 C'WEALTH DR,1.3014888,103.7959336
53 TANGLIN HALT RD,1.2994569,103.7989837
74 C'WEALTH DR,1.3010458,103.7961684
66 C'WEALTH DR,1.2991431,103.7966082
54 TANGLIN HALT RD,1.2994598,103.7989827
78 C'WEALTH DR,1.3017127,103.7958263
111 C'WEALTH CRES,1.3064596,103.7984974
161 MEI LING ST,1.2920925,103.8035719
160 MEI LING ST,1.2920659,103.8043039
164 STIRLING RD,1.29147835,103.8025542
171 STIRLING RD,1.28998555,103.8038442
55 C'WEALTH DR,1.2971702,103.7971125
28 TANGLIN HALT RD,1.2985551,103.7998934
102 C'WEALTH CRES,1.307856,103.8006687
32 TANGLIN HALT RD,1.29959915,103.799401
101 C'WEALTH CRES,1.3081081,103.8008886
71 C'WEALTH DR,1.2997792,103.7970555
99 C'WEALTH CRES,1.3074498,103.8011715
98 C'WEALTH CRES,1.3068424,103.801484
172 STIRLING RD,1.295282,103.8045945
43 TANGLIN HALT RD,1.29868265,103.7986169
173 STIRLING RD,1.295282,103.8045945
38 TANGLIN HALT RD,1.2974734,103.7987532
36 TANGLIN HALT RD,1.2972565,103.7983041
59 C'WEALTH DR,1.2980976,103.7970977
33 TANGLIN HALT RD,1.29653805,103.7984372
58 C'WEALTH DR,1.2978632,103.7971145
35 TANGLIN HALT RD,1.29702025,103.7987946
26 TANGLIN HALT RD,1.29811045,103.7997776
31 TANGLIN HALT RD,1.2993438,103.7994822
6 HOLLAND CL,1.3071625,103.7955575
4 HOLLAND CL,1.30814235,103.7960138
9 HOLLAND AVE,1.3075287,103.7948876
2 HOLLAND AVE,1.3069607,103.7937656
8 HOLLAND AVE,1.30669335,103.7945353
16 HOLLAND DR,1.30781065,103.7929386
20 HOLLAND DR,1.310491,103.7922408
2 DOVER RD,1.3031273,103.7829108
3 DOVER RD,1.3037658,103.7824693
12 HOLLAND AVE,1.3094725,103.7945099
11 HOLLAND DR,1.3088902,103.7938393
96 MARGARET DR,1.2986733,103.8047458
42 HOLLAND DR,1.3078678,103.7929611
13 HOLLAND DR,1.30952185,103.7931549
23 DOVER CRES,1.3074274,103.7836462
6 GHIM MOH RD,1.31228695,103.7884887
5 GHIM MOH RD,1.31294865,103.7882148
3 GHIM MOH RD,1.3120091,103.787256
2 GHIM MOH RD,1.3084725,103.7866606
1 GHIM MOH RD,1.31288055,103.7869286
21 DOVER CRES,1.3070366,103.784651
4 GHIM MOH RD,1.3130654,103.787588
7 GHIM MOH RD,1.31110965,103.7875704
19 GHIM MOH RD,1.31143285,103.7882794
21 GHIM MOH RD,1.3103391,103.789086
12 DOVER CL EAST,1.30497905,103.7858326
13 DOVER CL EAST,1.303718,103.7867989
14 DOVER CL EAST,1.30554365,103.7856271
36 DOVER RD,1.3000547,103.7827053
24 TANGLIN HALT RD,1.2976831,103.7996276
60 C'WEALTH DR,1.2983482,103.7971568
24 DOVER CRES,1.3049847,103.7825685
5 SELETAR WEST FARMWAY 6,1.395775,103.8702848
6 LOR LEW LIAN,1.3494434,103.8773081
5 LOR LEW LIAN,1.3499286,103.876099
316 SERANGOON AVE 2,1.3529442,103.8665156
119 SERANGOON NTH AVE 1,1.367566,103.8714871
102 SERANGOON NTH AVE 1,1.37084425,103.8711278
227 SERANGOON AVE 4,1.35623275,103.8708732
221 SERANGOON AVE 4,1.3178416,103.9333979
117 SERANGOON NTH AVE 1,1.36795515,103.8708844
213 SERANGOON AVE 4,1.3571222,103.8730675
212 SERANGOON AVE 4,1.3568011,103.8730185
120 SERANGOON NTH AVE 1,1.36724615,103.8710796
126 SERANGOON NTH AVE 1,1.3660218,103.8719067
115 SERANGOON NTH AVE 1,1.3682576,103.8707702
315 SERANGOON AVE 2,1.3529288,103.8658853
218 SERANGOON AVE 4,1.35799255,103.8721751
109 SERANGOON NTH AVE 1,1.3694183,103.8705312
210 SERANGOON CTRL,1.35472635,103.8734104
105 SERANGOON NTH AVE 1,1.3702561,103.870233
305 SERANGOON AVE 2,1.3538525,103.8669139
108 SERANGOON NTH AVE 1,1.36990775,103.8710187
116 SERANGOON NTH AVE 1,1.36849815,103.8716153
114 SERANGOON NTH AVE 1,1.3688403,103.8715038
112 TAMPINES ST 11,1.34646445,103.9478154
113 TAMPINES ST 11,1.34645275,103.9461745
209 TAMPINES ST 21,1.3516075,103.9526359
102 TAMPINES ST 11,1.34682575,103.9460375
924 TAMPINES ST 91,1.34674985,103.9407592
925 TAMPINES ST 91,1.3464191,103.9410079
267 TAMPINES ST 21,1.3508668,103.9488903
202 TAMPINES ST 21,1.35342775,103.9522624
149 TAMPINES ST 12,1.3511881,103.9423867
245 TAMPINES ST 21,1.35291835,103.9465277
912 TAMPINES ST 91,1.34934545,103.9390563
106 TAMPINES ST 11,1.34755145,103.9477306
816 TAMPINES AVE 4,1.34768945,103.9375949
160 TAMPINES ST 12,1.35066575,103.9451894
928 TAMPINES ST 91,1.34603675,103.9402253
272 TAMPINES ST 22,1.34892575,103.9507634
141 TAMPINES ST 12,1.3482894,103.945115
295 TAMPINES ST 22,1.35075405,103.9549783
809 TAMPINES AVE 4,1.34610565,103.9365253
808 TAMPINES AVE 4,1.34651225,103.9360835
913 TAMPINES ST 91,1.3488462,103.9389708
163 TAMPINES ST 12,1.3494982,103.9474628
818 TAMPINES ST 81,1.34797785,103.9367749
261 TAMPINES ST 21,1.3541534,103.951279
286 TAMPINES ST 22,1.34955185,103.9529411
271 TAMPINES ST 21,1.3499487,103.9499461
266 TAMPINES ST 21,1.3520414,103.9505851
166 TAMPINES ST 12,1.34888685,103.9467226
265 TAMPINES ST 21,1.3522606,103.9498552
291 TAMPINES ST 22,1.3500002,103.9551774
832 TAMPINES ST 82,1.35008525,103.9353758
910 TAMPINES ST 91,1.349634,103.9384432
161 TAMPINES ST 12,1.3499592,103.9460009
253 TAMPINES ST 21,1.35309505,103.9477571
813 TAMPINES ST 81,1.34693425,103.9364705
810 TAMPINES AVE 4,1.3464601,103.936556
237 TAMPINES ST 21,1.35550445,103.9471911
812 TAMPINES AVE 4,1.3469393,103.9373603
820 TAMPINES ST 81,1.3477389,103.9360404
819 TAMPINES ST 81,1.34838385,103.9368107
247 TAMPINES ST 21,1.35218615,103.9469044
293 TAMPINES ST 22,1.3504006,103.9549048
285 TAMPINES ST 22,1.34960715,103.9523487
287 TAMPINES ST 22,1.3490163,103.9538673
262 TAMPINES ST 21,1.3539066,103.9505532
274 TAMPINES ST 22,1.348257,103.9501108
138 TAMPINES ST 11,1.3474806,103.9571937
150 TAMPINES ST 12,1.35106005,103.9435624
111 TAMPINES ST 11,1.346791,103.9471397
914 TAMPINES ST 91,1.3490067,103.9395666
159 TAMPINES ST 12,1.351004,103.9460559
234 TAMPINES ST 21,1.3558692,103.9482797
236 TAMPINES ST 21,1.35588735,103.9471971
250 TAMPINES ST 21,1.3522671,103.9484807
248 TAMPINES ST 21,1.3518667,103.9471171
269 TAMPINES ST 21,1.3508806,103.9485626
244 TAMPINES ST 21,1.3537917,103.9471215
110 TAMPINES ST 11,1.34698875,103.9493617
817 TAMPINES ST 81,1.34761895,103.9367619
146 TAMPINES AVE 5,1.34804185,103.942888
148 TAMPINES AVE 5,1.35037805,103.941912
289 TAMPINES ST 22,1.3496296,103.9553077
298 TAMPINES ST 22,1.35160785,103.9549745
232 TAMPINES ST 21,1.35637565,103.9486852
278 TAMPINES ST 22,1.34675115,103.9513079
216 TAMPINES ST 23,1.3540236,103.9527139
279 TAMPINES ST 22,1.34648665,103.9519314
251 TAMPINES ST 21,1.352862,103.9485369
277 TAMPINES ST 22,1.3472333,103.9511171
219 TAMPINES ST 24,1.35475245,103.9526262
838 TAMPINES ST 82,1.3508317,103.935367
839 TAMPINES ST 83,1.35117225,103.9345429
275 TAMPINES ST 22,1.3480173,103.9508473
257 TAMPINES ST 21,1.3539683,103.9496367
294 TAMPINES ST 22,1.35093475,103.9539501
258 TAMPINES ST 21,1.3540642,103.9502878
811 TAMPINES AVE 4,1.3465293,103.9375454
420 TAMPINES ST 41,1.35785385,103.9475523
270 TAMPINES ST 21,1.3501116,103.9486002
252 TAMPINES ST 21,1.35275585,103.9488363
226 TAMPINES ST 23,1.35547125,103.9540482
157 TAMPINES ST 12,1.35101025,103.9450145
215 TAMPINES ST 23,1.35459025,103.9531856
432 TAMPINES ST 41,1.35899795,103.9508286
217 TAMPINES ST 23,1.3542225,103.9517882
114 LOR 1 TOA PAYOH,1.34092215,103.8442792
115 LOR 1 TOA PAYOH,1.34062665,103.8442983
113 LOR 1 TOA PAYOH,1.3412672,103.8445701
95 LOR 4 TOA PAYOH,1.3350925,103.8511217
53 LOR 5 TOA PAYOH,1.33796245,103.8507628
5 UPP ALJUNIED LANE,1.3337309,103.8799367
120 LOR 2 TOA PAYOH,1.3390909,103.8455855
2 LOR 7 TOA PAYOH,1.33880335,103.8536602
1 LOR 7 TOA PAYOH,1.33961615,103.8533722
166 LOR 1 TOA PAYOH,1.3383078,103.8436532
98 LOR 1 TOA PAYOH,1.3391619,103.8482571
30 LOR 5 TOA PAYOH,1.3336047,103.8527053
100 LOR 1 TOA PAYOH,1.33954165,103.8485879
12 LOR 7 TOA PAYOH,1.3365295,103.8578872
116 LOR 2 TOA PAYOH,1.33252575,103.8473865
128 LOR 1 TOA PAYOH,1.338186,103.8443249
13 LOR 7 TOA PAYOH,1.3364868,103.8588206
9 LOR 7 TOA PAYOH,1.33776255,103.8576234
23 TOA PAYOH EAST,1.3344198,103.8573325
126 LOR 1 TOA PAYOH,1.3383576,103.8451228
91 LOR 3 TOA PAYOH,1.3382404,103.8484675
25 TOA PAYOH EAST,1.33372315,103.8573809
17 LOR 7 TOA PAYOH,1.336301,103.8571847
26 TOA PAYOH EAST,1.33307155,103.8571637
27 TOA PAYOH EAST,1.33241975,103.8567386
177 TOA PAYOH CTRL,1.3339105,103.8498131
173 LOR 1 TOA PAYOH,1.3300038,103.8425504
85A LOR 4 TOA PAYOH,1.33630385,103.8494116
163 LOR 1 TOA PAYOH,1.33203315,103.8440903
168 LOR 1 TOA PAYOH,1.331776,103.8434582
169 LOR 1 TOA PAYOH,1.3317232,103.842699
159 LOR 1 TOA PAYOH,1.3307039,103.8455849
85B LOR 4 TOA PAYOH,1.33629905,103.8484526
200 TOA PAYOH NTH,1.34132035,103.8510919
208 TOA PAYOH NTH,1.34188985,103.8451727
209 TOA PAYOH NTH,1.3418267,103.8447755
206 TOA PAYOH NTH,1.3423271,103.8465011
73 LOR 4 TOA PAYOH,1.3343058,103.8517238
59 LOR 5 TOA PAYOH,1.3369634,103.8522464
69 LOR 4 TOA PAYOH,1.3350925,103.8511217
193 LOR 4 TOA PAYOH,1.3315776,103.8512863
227 LOR 8 TOA PAYOH,1.339509,103.8579856
225 LOR 8 TOA PAYOH,1.3403841,103.8575229
232 LOR 8 TOA PAYOH,1.3375803,103.8588651
218 LOR 8 TOA PAYOH,1.3427354,103.8551877
17 JOO SENG RD,1.3363668,103.8809044
136 POTONG PASIR AVE 3,1.3340704,103.866677
14 JOO SENG RD,1.3360698,103.8798797
15 JOO SENG RD,1.33566025,103.8804316
117 POTONG PASIR AVE 1,1.336216,103.8630606
139 POTONG PASIR AVE 3,1.33322205,103.8661529
134 POTONG PASIR AVE 3,1.33453395,103.866439
142 POTONG PASIR AVE 3,1.3330521,103.8669258
101 POTONG PASIR AVE 1,1.33302895,103.8685177
102 POTONG PASIR AVE 1,1.33360965,103.8690753
107 POTONG PASIR AVE 1,1.3345569,103.8684019
120 POTONG PASIR AVE 1,1.3356386,103.8634623
106 POTONG PASIR AVE 1,1.3340806,103.8682046
1 MARSILING DR,1.44063665,103.7757372
2 MARSILING DR,1.4399047,103.7766987
10 MARSILING DR,1.4406872,103.7768859
8 MARSILING DR,1.4414571,103.7775104
6 MARSILING DR,1.44225885,103.7769386
15 MARSILING LANE,1.44199075,103.7785319
12 MARSILING LANE,1.4410896,103.7778078
13 MARSILING LANE,1.4411059,103.7792804
35 MARSILING DR,1.4455332,103.7716285
25 MARSILING DR,1.4419088,103.7720781
24 MARSILING DR,1.4414999,103.772205
22 MARSILING DR,1.441943,103.7743721
31 MARSILING DR,1.4430032,103.7720873
36 MARSILING DR,1.4453225,103.7721846
29 MARSILING DR,1.4430795,103.7733889
205 MARSILING DR,1.4448975,103.7734149
206 MARSILING DR,1.4452729,103.7737941
203 MARSILING DR,1.44376595,103.774428
204 MARSILING DR,1.4440636,103.7737554
1A WOODLANDS CTR RD,1.4418028,103.7706914
217 MARSILING CRES,1.4467281,103.7725328
213 MARSILING CRES,1.4464425,103.7721579
212 MARSILING CRES,1.4461797,103.7731249
165 WOODLANDS ST 13,1.4329546,103.7749135
162 WOODLANDS ST 13,1.4329519,103.7734544
104 WOODLANDS ST 13,1.43644535,103.7816038
146 WOODLANDS ST 13,1.4361109,103.7740872
171 WOODLANDS ST 11,1.4339999,103.7765748
125 MARSILING RISE,1.438451,103.7795693
130 MARSILING RISE,1.4381494,103.7787592
101 YISHUN AVE 5,1.4305988,103.8272182
107 YISHUN RING RD,1.4315956,103.8293707
116 YISHUN RING RD,1.4351207,103.8284646
733 YISHUN AVE 5,1.4295096,103.8304496
751 YISHUN ST 72,1.4276652,103.8342616
752 YISHUN ST 72,1.4273053,103.8340449
136 YISHUN RING RD,1.4325112,103.8307512
736 YISHUN ST 72,1.42857,103.8317852
701 YISHUN AVE 5,1.42982985,103.8274153
706 YISHUN AVE 5,1.42887915,103.8289181
138 YISHUN RING RD,1.43162805,103.8305786
121 YISHUN ST 11,1.4342677,103.8300026
712 YISHUN AVE 5,1.430248,103.8288622
154 YISHUN ST 11,1.431478,103.8344434
238 YISHUN RING RD,1.43328335,103.8393168
161 YISHUN ST 11,1.4324699,103.8328191
159 YISHUN ST 11,1.4327624,103.8341953
240 YISHUN RING RD,1.4327874,103.8394874
229 YISHUN ST 21,1.4349111,103.837163
221 YISHUN ST 21,1.43378185,103.8362321
231 YISHUN ST 21,1.43413475,103.8371933
254 YISHUN RING RD,1.43466925,103.8405526
128 YISHUN ST 11,1.4339554,103.831446
262 YISHUN ST 22,1.435768,103.8391648
276 YISHUN ST 22,1.43790005,103.8380928
210 YISHUN ST 21,1.4314029,103.8387049
740 YISHUN AVE 5,1.430092,103.8321059
742 YISHUN AVE 5,1.42969385,103.8330826
205 YISHUN ST 21,1.4310627,103.8363562
219 YISHUN ST 21,1.4332822,103.8361709
220 YISHUN ST 21,1.4335765,103.8354108
772 YISHUN AVE 3,1.4237175,103.8325865
280 YISHUN ST 22,1.43857715,103.8369677
146 YISHUN ST 11,1.4309684,103.832544
217 YISHUN ST 21,1.4325906,103.8363314
143 YISHUN RING RD,1.4311267,103.8306522
137 YISHUN RING RD,1.4316505,103.8298907
215 YISHUN ST 21,1.4317415,103.8356552
216 YISHUN ST 21,1.4322459,103.836404
326 YISHUN RING RD,1.4295033,103.8424733
210 ANG MO KIO AVE 3,1.3686053,103.8432286
326 ANG MO KIO AVE 3,1.3670533,103.8478354
255 ANG MO KIO AVE 4,1.3707199,103.8344946
256 ANG MO KIO AVE 4,1.3706374,103.8359155
307 ANG MO KIO AVE 1,1.3658891,103.844689
212 ANG MO KIO AVE 3,1.3688325,103.8415066
201 ANG MO KIO AVE 3,1.3688386,103.8445985
312 ANG MO KIO AVE 3,1.3662042,103.8487201
111 ANG MO KIO AVE 4,1.3708972,103.8372628
